V,D,EPR,perturbation_ratio,traffic,Phi_per_EP,min,max,std
13,4,2,0.0,uniform,10.0,10.0,10.0,0.0
13,4,2,0.01,uniform,9.955217873840748,9.925109831399777,9.96907499796396,0.011646409122331697
13,4,2,0.02,uniform,9.913231624921371,9.888306879382935,9.933082371386938,0.012390011402802744
13,4,2,0.03,uniform,9.866441170819998,9.826772129344189,9.892714255374507,0.018395518212722155
13,4,2,0.04,uniform,9.834438445791376,9.79073781651136,9.878229053244244,0.02484778050946426
13,4,2,0.05,uniform,9.777923968044313,9.702357380098842,9.826893614852816,0.03980089471389026
13,4,2,0.060000000000000005,uniform,9.73222859688039,9.592144702157157,9.814718915794556,0.06110989362930871
13,4,2,0.06999999999999999,uniform,9.707427701366884,9.642321525526874,9.755517404787064,0.03298884010331054
13,4,2,0.08,uniform,9.707302490222578,9.627256694254598,9.756723244283252,0.041911312166015
13,4,2,0.09,uniform,9.700667539865211,9.63720405263324,9.736141387960336,0.035048016676173056
13,4,2,0.09999999999999999,uniform,9.587900758144349,9.374511688646335,9.71868622452705,0.09455426206502407
13,4,2,0.11,uniform,9.541266534709958,9.396764117340265,9.651102144204456,0.07009612425475958
13,4,2,0.12,uniform,9.532039925539767,9.43226697097494,9.650635133674296,0.06474851591484636
13,4,2,0.13,uniform,9.435599732518911,9.296692261777478,9.591682884485166,0.10363468786252661
13,4,2,0.14,uniform,9.409524098125608,9.321207640000042,9.511365714925956,0.05374727584577717
13,4,2,0.15000000000000002,uniform,9.364217642876882,9.146753348870734,9.53049008989025,0.1182137873954643
13,4,2,0.16,uniform,9.366187262273892,9.010214897373357,9.536301385107688,0.1461776112444015
13,4,2,0.17,uniform,9.365898830078445,8.996456923364754,9.504075489717044,0.1503554122521212
13,4,2,0.18000000000000002,uniform,9.323734517531461,9.133870983643105,9.438416448525787,0.09465637585978634
13,4,2,0.19,uniform,9.199741215337003,9.071770180927855,9.396884053051123,0.1025079262554416
13,4,2,0.2,uniform,9.207309397816282,9.0433052346764,9.444799038899369,0.11473569008222144
13,4,2,0.21000000000000002,uniform,9.16651834777689,8.908931665735313,9.317749056178569,0.12514455619242895
13,4,2,0.22,uniform,9.167516998606631,9.024193441552347,9.381058171651269,0.11374260053378067
13,4,2,0.23,uniform,9.165652415003981,8.933522009674146,9.382257937055316,0.15942093260475299
13,4,2,0.24000000000000002,uniform,9.009361235275998,8.789685457332734,9.189106952642419,0.12256318244673707
13,4,2,0.25,uniform,9.0720637611181,8.55473498743781,9.33576569365047,0.2189934692808539
13,4,2,0.26,uniform,9.012167896653276,8.72214560640589,9.206412057014647,0.16584221513937236
13,4,2,0.27,uniform,8.893831001993316,8.762558186717644,9.016065609385421,0.08322242746594327
13,4,2,0.28,uniform,8.91248317470485,8.542322219203273,9.148269052917454,0.16134804606427913
13,4,2,0.29000000000000004,uniform,8.864438968384665,8.724730360081061,9.005070370829475,0.09348130692760084
13,4,2,0.3,uniform,8.782570593379415,8.421453506840214,9.070182928330844,0.17000357669766072
13,4,2,0.31,uniform,8.812739567508824,8.348299230192941,9.1605470124861,0.20978056779502252
13,4,2,0.32,uniform,8.805933001414786,8.417949815369756,9.106509149243086,0.17565366254618936
13,4,2,0.33,uniform,8.733477316332209,8.29421645344242,8.99478292153533,0.1992629415511169
13,4,2,0.34,uniform,8.754143226074653,8.297697823466795,9.074891311520176,0.22513362340014978
13,4,2,0.35000000000000003,uniform,8.628762192763505,8.165695731287117,8.97548245491573,0.21785027188576228
13,4,2,0.36000000000000004,uniform,8.745365908255469,8.514226504495031,9.053009415551422,0.15439811030466738
13,4,2,0.37,uniform,8.663561585204729,8.327685617361473,9.024169886263659,0.19750651106744815
13,4,2,0.38,uniform,8.551693742980891,8.149325672974387,8.863290043246835,0.20335460099881172
13,4,2,0.39,uniform,8.366622067558783,7.984393027162695,8.87279216901361,0.26413684072270627
13,4,2,0.4,uniform,8.536442454986139,8.256595847841677,8.794755159200601,0.15005227137472502
13,4,2,0.41000000000000003,uniform,8.468022833522145,7.970411492744522,8.812087438401266,0.2146764572768793
13,4,2,0.42000000000000004,uniform,8.524613145044528,8.184205314939605,8.968987713227262,0.21425987633270427
13,4,2,0.43,uniform,8.530387244705699,8.357957088302168,8.695356153137656,0.10168687217731615
13,4,2,0.44,uniform,8.378179517705947,7.932134326325654,8.832708443673932,0.24414778457555103
13,4,2,0.45,uniform,8.223417014713696,7.53130932373003,8.794647508556624,0.3776005858187412
13,4,2,0.46,uniform,8.25016425308361,7.768817250304328,8.46887928413154,0.2164346813926548
13,4,2,0.47000000000000003,uniform,8.074279410049424,7.5934134851495365,8.507699730534148,0.34384878475078295
13,4,2,0.48000000000000004,uniform,8.322799688420279,7.765083084387293,8.599800181214668,0.2232258546288039
13,4,2,0.49,uniform,8.086989828781455,7.686379691746915,8.554498781858735,0.29405423979400835
13,4,2,0.0,nearst-neighbour,9.615384615384615,9.615384615384615,9.615384615384615,0.0
13,4,2,0.01,nearst-neighbour,9.575351690628732,9.567795198093304,9.58171569283671,0.0051422445389937566
13,4,2,0.02,nearst-neighbour,9.541356448248832,9.528866523269516,9.554873106880375,0.006896208097594078
13,4,2,0.03,nearst-neighbour,9.497124102140898,9.453879102795572,9.531747570493422,0.027394338559465225
13,4,2,0.04,nearst-neighbour,9.467876854574302,9.419449734802813,9.50143218456731,0.026074069861945416
13,4,2,0.05,nearst-neighbour,9.432675589815826,9.354613755270474,9.457332067650729,0.030953053314799257
13,4,2,0.060000000000000005,nearst-neighbour,9.401361179157878,9.35437815174573,9.443911842090007,0.02191300544867732
13,4,2,0.06999999999999999,nearst-neighbour,9.387078210890166,9.346041397379905,9.42529595505424,0.028474624166521426
13,4,2,0.08,nearst-neighbour,9.294089738333223,9.217921643842477,9.38193438215034,0.055381119368204876
13,4,2,0.09,nearst-neighbour,9.251004668950012,9.111920931688775,9.367519452553136,0.08874896045765238
13,4,2,0.09999999999999999,nearst-neighbour,9.274756669120602,9.138058335317199,9.400135303621703,0.0752249663050686
